descricao;endereco;area;quartos;suites;wc;vagas;valor;condominio;wlink
Apartamento com 2 dormitórios à venda, 32 m² por R$ 236.898 - Prado Velho - Curitiba/PR;Rua Jóquei Clube, 415;['33'];[2];[0];[1];[0];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-prado-velho-bairros-curitiba-33m2-venda-RS236898-id-2545492198/
Apartamento com 3 dormitórios à venda, 91 m² por R$ 265.000,00 - Pinheirinho - Curitiba/PR;Rua Luciano Piuzzi;['91'];[3];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-pinheirinho-bairros-curitiba-com-garagem-91m2-venda-RS265000-id-2542548205/
Curitiba - Apartamento Padrão - Cabral;-;['156'];[3];[1];[2];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-cabral-bairros-curitiba-com-garagem-111m2-venda-RS907000-id-2537513580/
Apartamento 2 dorm à venda, 44 m² - R$ 160.000 - Campo Comprido - Curitiba;Rua Mário Zanlorenzi, 1849;['50'];[2];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-santa-quiteria-bairros-curitiba-com-garagem-44m2-venda-RS160000-id-2539225923/
Apartamento de 2 dormitórios/Suíte no Água Verde!!!!;Rua Eurides Cunha, 85;['117'];[2];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-agua-verde-bairros-curitiba-com-garagem-70m2-venda-RS746833-id-2524713993/
Curitiba - Apartamento Padrão - Capão Raso;-;['62'];[3];[1];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-capao-raso-bairros-curitiba-com-garagem-56m2-venda-RS209000-id-2536283928/
;Rua Pedro Américo;['59'];[3];[1];[2];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-novo-mundo-bairros-curitiba-com-garagem-59m2-venda-RS349000-id-2487944638/
Apartamento para venda. Com 90 metros quadrados e 3 quartos em Cristo Rei - Curitiba - PR.;Rua Urbano Lopes, 470;['140'];[3];[1];[3];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-cristo-rei-bairros-curitiba-com-garagem-90m2-venda-RS415000-id-92401431/
APARTAMENTO NO VILA IZABEL COM 2 SUÍTES;Avenida Presidente Getúlio Vargas, 4167;['72'];[2];[2];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-reboucas-bairros-curitiba-com-garagem-72m2-venda-RS730300-id-2547766400/
Apartamento à venda, 155 m² por R$ 2.072.005,29 - Água Verde - Curitiba/PR;Rua Guilherme Pugsley;['254'];[3];[3];[5];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-agua-verde-bairros-curitiba-com-garagem-155m2-venda-RS2072005-id-2510694397/
Apartamento com 2 dormitórios à venda, 43 m² por R$ 230.000 - Tingui - Curitiba/PR;-;['83'];[2];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-tingui-bairros-curitiba-com-garagem-44m2-venda-RS230000-id-2542544911/
EDIFÍCIO VILLANOVA;Rua Voluntários da Pátria, 442;['140'];[3];[1];[2];[];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-centro-bairros-curitiba-97m2-venda-RS295000-id-2512904677/
Apartamento Semi mobiliado- 43 metros com 1 quarto /1 vaga - Centro;Rua Benjamin Constant;['75'];[1];[];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-1-quartos-centro-bairros-curitiba-com-garagem-43m2-venda-RS248000-id-2537728035/
Apartamento com 2 dormitórios à venda, 50 m² por R$ 215.000,00 - Pinheirinho - Curitiba/PR;-;['51'];[2];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-pinheirinho-bairros-curitiba-com-garagem-51m2-venda-RS215000-id-2527656607/
Garden residencial para venda, Cidade Industrial, Curitiba - GD5425.;Rua Pedro Gusso, 2024;['68'];[2];[0];[1];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-cidade-industrial-bairros-curitiba-com-garagem-68m2-venda-RS340000-id-2507559408/
Apartamento para Venda em Curitiba, Bigorrilho, 2 dormitórios, 1 suíte, 2 banheiros, 2 vagas;Rua Frederico Cantarelli, 567;['72'];[2];[1];[2];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-bigorrilho-bairros-curitiba-com-garagem-72m2-venda-RS599900-id-2532294481/
Apartamento com 2 dormitórios à venda, 50 m² por R$ 240.000,00 - Atuba - Curitiba/PR;Rua Pery Sotto Maior Bittencourt, 905;['77'];[2];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-atuba-bairros-curitiba-com-garagem-50m2-venda-RS240000-id-2507524229/
Apartamento 3 Suítes à venda no Batel, Curitiba/PR;-;['283'];[3];[3];[4];[3];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-bigorrilho-bairros-curitiba-com-garagem-130m2-venda-RS1710000-id-2546967445/
Apartamento com 3 dormitórios à venda, 254 m² por R$ 850.000,00 - Novo Mundo - Curitiba/PR;Rua João Bonat, 29;['255'];[3];[0];[3];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-novo-mundo-bairros-curitiba-com-garagem-255m2-venda-RS850000-id-2541195610/
Apartamento com 1 dormitório, 65 m² - venda por R$ 550.000,00 ou aluguel por R$ 2.300,00/mês - Centr;-;['99'];[1];[1];[1];[0];-;-;https://www.vivareal.com.br//imovel/apartamento-1-quartos-centro-bairros-curitiba-65m2-venda-RS550000-id-2543238946/
APARTAMENTO com 2 dormitórios à venda por R$ 500.000,00 no bairro Santa Felicidade - CURITIBA / PR;-;['60'];[2];[1];[2];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-santa-felicidade-bairros-curitiba-com-garagem-60m2-venda-RS500000-id-2547482936/
Apartamento à venda, 68 m² por R$ 473.900,00 - Tingui - Curitiba/PR;Rua João Batista Trentin, 463;['69'];[3];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-tingui-bairros-curitiba-com-garagem-69m2-venda-RS473900-id-2533906719/
Apartamento à venda, 87 m² por R$ 878.572,52 - Mercês - Curitiba/PR;Rua Desembargador Otávio do Amaral, 75;['158'];[2];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-merces-bairros-curitiba-com-garagem-87m2-venda-RS878573-id-2533904570/
Apartamento à Venda de 2 quartos com 44 m² de área útil localizado próximo ao Hospital Vitória na C;-;['60'];[2];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-cidade-industrial-bairros-curitiba-com-garagem-44m2-venda-RS144900-id-2542306707/
Apto Garden I 1 Suíte I 61m² NOVO no Ed. By the Club;Rua Saint Hilaire, 561;['112'];[1];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-1-quartos-agua-verde-bairros-curitiba-com-garagem-61m2-venda-RS600000-id-2507245593/
Curitiba - Apartamento Padrão - Centro;-;['130'];[3];[];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-centro-bairros-curitiba-com-garagem-100m2-venda-RS350000-id-2544668669/
Apartamento à venda, 51 m² por R$ 318.700,00 - Tingui - Curitiba/PR;Rua Brasílio Bacellar Filho, 944;['52'];[2];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-tingui-bairros-curitiba-com-garagem-52m2-venda-RS318700-id-2535914557/
Apartamento para Venda em Curitiba, Batel, 3 dormitórios, 1 suíte, 2 banheiros, 1 vaga;Avenida Visconde de Guarapuava, 3670;['96'];[3];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-batel-bairros-curitiba-com-garagem-96m2-venda-RS777200-id-2508657742/
APARTAMENTO DE 3 QUARTOS A VENDA NO REBOUÇAS;Rua Vinte e Quatro de Maio, 980;['198'];[3];[1];[2];[4];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-reboucas-bairros-curitiba-com-garagem-81m2-venda-RS545000-id-2464431224/
Excelente Apartamento Reformado com suíte no Novo Mundo / Cidade Industrial;Rua General Potiguara;['83'];[3];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-novo-mundo-bairros-curitiba-com-garagem-79m2-venda-RS250000-id-2542607421/
Edifício Maison Dor da San Remo, 4 dormitórios no bairro Bigorrilho;Avenida Cândido Hartmann, 36;['312'];[4];[2];[5];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-4-quartos-bigorrilho-bairros-curitiba-com-garagem-196m2-venda-RS1650000-id-2523009608/
Apartamento com 4 dormitórios à venda, 131 m² por R$ 1.175.293,00 - Mossunguê - Curitiba/PR;Rua Professor Pedro Viriato Parigot de Souza, 3901;['218'];[4];[1];[3];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-4-quartos-mossungue-bairros-curitiba-com-garagem-132m2-venda-RS1175293-id-2454580626/
LINDO APTO,TODO REFORMADO,02 QTOS,PRÓX. FERNANDO DE NORONHA;Rua João Kania;['53'];[2];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-santa-candida-bairros-curitiba-com-garagem-39m2-venda-RS149800-id-2545172473/
Apartamento à venda, 38 m² por R$ 215.000,00 - Tingui - Curitiba/PR;Rua Brasílio Bacellar Filho, 944;['39'];[1];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-1-quartos-tingui-bairros-curitiba-com-garagem-39m2-venda-RS215000-id-2535918892/
Apartamento 62m² com 2 quartos e sacada com churrasqueira no Boa Vista;Rua David Geronasso, 1611;['88'];[2];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-boa-vista-bairros-curitiba-com-garagem-62m2-venda-RS436990-id-2541931798/
Apartamento 02 quartos com 01 vaga garagem livre;Rua Pará, 728;['69'];[2];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-agua-verde-bairros-curitiba-com-garagem-49m2-venda-RS250000-id-2536715109/
Apartamento à venda, 57 m² por R$ 338.700,00 - Tingui - Curitiba/PR;Rua Brasílio Bacellar Filho, 944;['57'];[2];[1];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-tingui-bairros-curitiba-com-garagem-57m2-venda-RS338700-id-2535918891/
Apartamento à venda, 64 m² por R$ 420.000,00 - Tingui - Curitiba/PR;Rua Brasílio Bacellar Filho, 944;['65'];[3];[1];[1];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-tingui-bairros-curitiba-com-garagem-65m2-venda-RS420000-id-2535918894/
APARTAMENTO DUPLEX com 2 dormitórios à venda com 47.59m² por R$ 390.000,00 no bairro Centro - CURITI;Avenida Sete de Setembro, 3146;['47'];[2];[0];[2];[0];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-centro-bairros-curitiba-37m2-venda-RS390000-id-2534491817/
Apartamento 02 quarto no Santa Candida;Rua Alberto Otto, 1316;['64'];[2];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-santa-candida-bairros-curitiba-com-garagem-47m2-venda-RS165000-id-2534961788/
Apartamento à venda, 34 m² por R$ 267.500,00 - Centro - Curitiba/PR;Rua André de Barros, 419;['52'];[1];[0];[1];[0];-;-;https://www.vivareal.com.br//imovel/apartamento-1-quartos-centro-bairros-curitiba-34m2-venda-RS267500-id-2533905912/
1 DORMITÓRIO - FACE NORTE - DECORADO;Rua Parnaíba, 73;['51'];[1];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-1-quartos-sao-francisco-bairros-curitiba-com-garagem-42m2-venda-RS390000-id-2521913409/
Apartamento com 2 dormitórios à venda, 69 m² por R$ 540.000,00 - Cristo Rei - Curitiba/PR;Travessa Madre Júlia;['71'];[2];[1];[2];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-cristo-rei-bairros-curitiba-com-garagem-69m2-venda-RS540000-id-2446547870/
Apartamento Sobre Loja 360m² - R$ 944.000, 5 quartos, sem taxa, São Braz/Curitiba;Avenida Vereador Toaldo Túlio, 3373;['360'];[5];[1];[4];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-5-quartos-sao-braz-bairros-curitiba-com-garagem-340m2-venda-RS944000-id-2507013905/
Apartamento 2 quartos 42m2 Santa Felicidade;Rua Wanda Wolf, 1600;['42'];[2];[];[1];[];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-santa-felicidade-bairros-curitiba-42m2-venda-RS173000-id-2523731899/
Apartamento com 3 dormitórios à venda, 69 m² por R$ 190.000,00 - Fazendinha - Curitiba/PR;Rua Leonor Cardoso, 129;['69'];[3];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-fazendinha-bairros-curitiba-com-garagem-69m2-venda-RS190000-id-2547266374/
CURITIBA - Apartamento Padrão - Tingui;Rua Hilário Moro, 526;['77'];[2];[1];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-tingui-bairros-curitiba-com-garagem-53m2-venda-RS220000-id-2516636604/
Vendas Apartamento Curitiba PR;Avenida República Argentina, 1395;['16'];[3];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-agua-verde-bairros-curitiba-com-garagem-68m2-venda-RS427000-id-2539742381/
Loft com 1 dormitório à venda, 30 m² por R$ 350.000,00 - Centro - Curitiba/PR;Rua Doutor Pedrosa, 151;['73'];[1];[1];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-1-quartos-centro-bairros-curitiba-com-garagem-31m2-venda-RS350000-id-2519746062/
Apartamento à venda, 63 m² por R$ 218.000,00 - Capão Raso - Curitiba/PR;Rua José Zaleski, 674;['80'];[3];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-capao-raso-bairros-curitiba-com-garagem-63m2-venda-RS218000-id-2517667558/
APARTAMENTO - SANTA CÂNDIDA - CONJUNTO ITAÚBA;-;['68'];[3];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-santa-candida-bairros-curitiba-com-garagem-62m2-venda-RS170000-id-2542432395/
Curitiba - Apartamento Padrão - Alto da Rua XV;-;['227'];[3];[3];[4];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-alto-da-rua-xv-bairros-curitiba-com-garagem-121m2-venda-RS1320000-id-2541830290/
Apartamento para venda tem 151 metros quadrados com 3 quartos Batel 2 Vagas;Avenida Sete de Setembro, 4349;['257'];[3];[1];[3];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-batel-bairros-curitiba-com-garagem-151m2-venda-RS890000-id-2545874243/
Apartamento residencial para venda, Alto da Rua XV, Curitiba - AP10914.;-;['90'];[3];[1];[3];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-alto-da-rua-xv-bairros-curitiba-com-garagem-90m2-venda-RS898406-id-2547100080/
Apartamento com 3 dormitórios à venda, 155 m² de R$ 1.170.000,00 por R$ 1.120.000 - Portão - Curitib;-;['263'];[3];[3];[4];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-portao-bairros-curitiba-com-garagem-155m2-venda-RS1120000-id-2547076439/
Spazio ChampVille | Apartamento 2 Dormitórios | Vaga | 51m² Priv | Bairro Alto;Rodovia BR-116, 2785;['86'];[2];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-bairro-alto-bairros-curitiba-com-garagem-86m2-venda-RS270000-id-2542171435/
Apartamento com 1 dormitório à venda, 38 m² por R$ 275.000,00 - Bigorrilho - Curitiba/PR;-;['58'];[1];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-1-quartos-bigorrilho-bairros-curitiba-com-garagem-39m2-venda-RS275000-id-2544963617/
Curitiba - Apartamento Padrão - Cidade Industrial;-;['43'];[2];[1];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-cidade-industrial-bairros-curitiba-com-garagem-40m2-venda-RS150000-id-2543529924/
COBERTURA Le sense ÁGUA VERDE, face norte, 3 suítes, 222 m² privativos sendo 36 m² terraço, 3 vagas;Rua Dom Pedro I, 858;['400'];[3];[3];[4];[3];-;-;https://www.vivareal.com.br//imovel/cobertura-3-quartos-agua-verde-bairros-curitiba-com-garagem-222m2-venda-RS2960000-id-2544926877/
CURITIBA - Apartamento Padrão - Ecoville;-;['558'];[4];[4];[5];[4];-;-;https://www.vivareal.com.br//imovel/apartamento-4-quartos-ecoville-bairros-curitiba-com-garagem-368m2-venda-RS4500000-id-2536579216/
Apartamento à venda, 33 m² por R$ 248.000,00 - Portão - Curitiba/PR;Rua Augusto de Mari;['45'];[1];[0];[1];[0];-;-;https://www.vivareal.com.br//imovel/apartamento-1-quartos-portao-bairros-curitiba-33m2-venda-RS248000-id-2539954846/
Apartamento, 140 m² - venda por R$ 1.200.000,00 ou aluguel por R$ 7.000,00/mês - Campo Comprido - Cu;-;['270'];[3];[1];[3];[4];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-campo-comprido-bairros-curitiba-com-garagem-140m2-venda-RS1200000-id-2538815875/
Studio Residencial em Frente Ao Shopping Estação;Avenida Sete de Setembro, 3000;['45'];[1];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-1-quartos-centro-bairros-curitiba-com-garagem-33m2-venda-RS287000-id-2524598529/
Apartamento com 2 dormitórios, 82 m² - venda por R$ 371.000,00 ou aluguel por R$ 1.500,00/mês - Alto;-;['82'];[2];[];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-alto-da-gloria-bairros-curitiba-com-garagem-82m2-venda-RS371000-id-2508353730/
Apartamento 2 Dormitórios no Minha Casa Verde Amarela;-;['44'];[2];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-uberaba-bairros-curitiba-com-garagem-34m2-venda-RS213900-id-2542304993/
Excelente Apartamento - Plaenge - 3 Dormitórios - 3 Suítes - 2 Vagas - Ecoville;Rua Ângelo Nabosne, 75;['241'];[3];[3];[4];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-ecoville-bairros-curitiba-com-garagem-122m2-venda-RS1030000-id-2525758221/
AMPLO - CENTRAL - ENSOLARADO3 QUARTOS(SENDO 1 SUÍTE), SALA PARA 2 AMBIENTES SUPER ESPAÇOSA E ENSOLAR;Rua Voluntários da Pátria, 11º andar;['149'];[3];[1];[3];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-centro-bairros-curitiba-com-garagem-131m2-venda-RS350000-id-2509733085/
Apartamento 04 dormitórios, 03 suites, 01 garagem , Batel;Rua Professora Ivette Fonseca de Siqueira, 43;['281'];[4];[2];[4];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-4-quartos-batel-bairros-curitiba-com-garagem-180m2-venda-RS890000-id-2539815110/
Apartamento com 3 dormitórios à venda, 93 m² por R$ 730.000,00 - Mercês - Curitiba/PR;Alameda Princesa Izabel;['119'];[3];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-merces-bairros-curitiba-com-garagem-93m2-venda-RS730000-id-2536315773/
Apartamento de 03 dormitórios/03 Suítes no Bigorrilho!!;Rua Martim Afonso, 1015;['260'];[3];[3];[4];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-bigorrilho-bairros-curitiba-com-garagem-141m2-venda-RS1260000-id-2537951417/
Curitiba - Apartamento Padrão - Cabral;-;['90'];[3];[1];[2];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-cabral-bairros-curitiba-com-garagem-90m2-venda-RS785500-id-2541447576/
Curitiba - Apartamento Padrão - Juvevê;-;['254'];[3];[3];[5];[3];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-juveve-bairros-curitiba-com-garagem-254m2-venda-RS3817805-id-2536841779/
Apartamento com 5 dormitórios à venda, 351 m² por R$ 2.900.000,00 - Ecoville - Curitiba/PR;Rua Professor Pedro Viriato Parigot de Souza;['548'];[5];[5];[7];[5];-;-;https://www.vivareal.com.br//imovel/apartamento-5-quartos-ecoville-bairros-curitiba-com-garagem-351m2-venda-RS2900000-id-2520303090/
Apartamento para venda tem 54 metros quadrados com 2 quartos em Capão Raso - Curitiba - PR;Rua Marechal Octávio Saldanha Mazza;['91'];[2];[];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-capao-raso-bairros-curitiba-com-garagem-91m2-venda-RS200000-id-2541905214/
Apartamento no Ecoville - ARYA1;Rua Deputado Heitor Alencar Furtado, ;['503'];[3];[3];[6];[3];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-ecoville-bairros-curitiba-com-garagem-320m2-venda-RS5411879-id-2531970654/
Apartamento semi mobiliado 65 metros quadrados com 2 quartos em Capão Raso - Curitiba - PR;Rua Domingos Gabardo, 117;['77'];[2];[1];[2];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-capao-raso-bairros-curitiba-com-garagem-65m2-venda-RS419000-id-2530268489/
Apartamento para Venda em Curitiba, Tingui, 1 dormitório, 1 banheiro;Rua Edmundo Alberto Mercer, 425;['30'];[1];[0];[1];[0];-;-;https://www.vivareal.com.br//imovel/apartamento-1-quartos-tingui-bairros-curitiba-26m2-venda-RS163000-id-2506030306/
Apartamento Garden para venda tem 173 metros quadrados com 2 quartos em Água Verde - Curitiba - PR;Rua Santa Catarina, 427;['208'];[2];[1];[3];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-agua-verde-bairros-curitiba-com-garagem-173m2-venda-RS580000-id-2507201274/
Apartamento para venda possui 73 metros quadrados com 2 quartos em Bigorrilho - Curitiba - PR;Alameda Júlia da Costa, 2590;['123'];[2];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-bigorrilho-bairros-curitiba-com-garagem-73m2-venda-RS659000-id-2498476666/
CURITIBA - Padrão - Centro;-;['48'];[1];[];[1];[];-;-;https://www.vivareal.com.br//imovel/apartamento-1-quartos-centro-bairros-curitiba-33m2-venda-RS190000-id-2545771815/
Apartamento com 2 dormitórios à venda, 79 m² por R$ 670.000,00 - Cabral - Curitiba/PR;-;['80'];[2];[1];[2];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-cabral-bairros-curitiba-com-garagem-80m2-venda-RS670000-id-2542699144/
